DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60215365;Neustadtl Abzw. Großberg;Wien;90001;14.961.998;48.165.773
60215366;Neustadtl Raidl;Wien;90001;14.969.679;48.165.509
60215367;Neustadtl Unterholz;Wien;90001;14.966.705;48.176.832
60215368;Neustadtl Oberholz;Wien;90001;14.958.315;48.183.415
60215369;Neustadtl Reitbauernhöhe;Wien;90001;14.955.539;48.188.362
60215370;Amstetten Franz-Pilz-Straße;Wien;90001;14.873.379;48.108.348
60215371;Winklarn Tanngraben;Wien;90001;14.854.838;48.079.944
60215372;Winklarn Volksschule;Wien;90001;14.848.271;48.091.184
60215373;Steinakirchen/Forst Lehmhäusl;Wien;90001;15.047.886;48.071.955
60215374;Hausmening Parkstraße;Wien;90001;14.815.869;48.077.147
60215375;Gleiß Kloster;Wien;90001;14.747.121;48.014.395
60215376;Holzhausen bei Ardagger;Wien;90001;1.487.258;48.175.107
60215377;Stephanshart Abzw. Hundertltn.;Wien;90001;14.829.425;48.157.468
60215378;Hollenstein/Ybbs Staudach;Wien;90001;1.476.851;47.806.195
60215379;Otterthal Volksschule;Wien;90001;15.948.088;47.623.157
60215380;Göstling/Ybbs Gh. Stanglwirt;Wien;90001;14.918.034;47.791.472
60215381;Zarnsdorf Purgstaller Straße;Wien;90001;1.509.123;48.081.883
60215382;Loising Landesstraße;Wien;90001;1.508.292;48.090.428
60215383;Thorwarting Ort;Wien;90001;15.077.611;48.083.695
60215384;Scheibbs Töpperpark;Wien;90001;15.167.101;480.077
60215385;Bodensdorf/Wieselb. Landesstr.;Wien;90001;15.119.715;48.119.401
60215386;Marbach a. d. kl. Erlauf Nord;Wien;90001;15.114.182;48.111.767
60215387;Wang Volksschule;Wien;90001;15.027.979;48.048.114
60215388;Unteretzerstetten;Wien;90001;15.092.191;48.105.205
60215389;Gresten Hörhag;Wien;90001;15.005.548;47.999.875
60215390;Steinakirchen/Forst Marktplatz;Wien;90001;15.049.602;480.695
60215391;Zeillern Hickersberg;Wien;90001;14.768.133;48.145.859
60215392;Etzerstetten Ort;Wien;90001;15.086.567;48.104.029
60215393;Yspertal Pisching Volksschule;Wien;90001;15.073.659;48.322.769
60215394;Zeillern Reitzberg;Wien;90001;14.762.509;48.120.103
60215395;Ferschnitz Rudling;Wien;90001;14.990.232;48.096.704
60215396;Zarnsdorf Grestner Straße;Wien;90001;15.087.951;48.082.291
60215397;Eisenreichdornach Feuerwehr;Wien;90001;14.891.354;48.130.033
60215398;Zarnsdorf Kapelle;Wien;90001;15.092.083;48.082.933
60215399;Amstetten Wagmeisterstraße;Wien;90001;14.883.422;48.125.026
60215400;Amstetten Krankenhaus;Wien;90001;14.882.246;48.127.617
60215402;Amstetten Wienerbergersiedlung;Wien;90001;14.870.792;48.129.361
60215403;Amstetten Hans-Kudlich-Straße;Wien;90001;14.912.698;4.811.251
60215404;Amstetten Leonhardstraße;Wien;90001;14.916.498;48.112.804
60215405;Amstetten Invalidensiedlung;Wien;90001;14.866.579;48.118.352
60215406;Amstetten Wickenburgstraße;Wien;90001;14.857.775;48.131.136
60215407;Amstetten Sparkassenstraße;Wien;90001;14.866.732;48.131.808
60215410;Greinsfurth Heidestr./Kinderg.;Wien;90001;14.842.783;48.106.896
60215411;Randegg Ziegelboden;Wien;90001;14.951.227;4.801.213
60215415;Amstetten Friedhof;Wien;90001;1.486.242;48.125.206
60215416;Amstetten Wasseringstraße;Wien;90001;14.876.631;48.108.546
60215418;Schottwien Gemeindeamt;Wien;90001;15.872.899;47.657.488
60215419;Maria Schutz Kirche;Wien;90001;15.869.314;47.642.002
60215420;Schrems Neugasse;Wien;90001;15.076.165;48.792.192
60215421;Kirchberg am Walde Marktplatz;Wien;90001;15.086.873;48.724.545
60215422;Gebharts Abzw. Schrems;Wien;90001;15.125.518;48.804.092
60215423;Wielands Gmünder Straße;Wien;90001;14.952.332;48.759.253
60215424;Wielands Kapelle;Wien;90001;14.936.755;4.875.313
60215425;Eichberg/Gmünd Schöberleiten;Wien;90001;14.915.807;48.749.801
60215426;Unterlembach Ort;Wien;90001;14.888.067;48.745.128
60215427;Oberlembach Feuerwehr;Wien;90001;14.871.232;48.751.578
60215428;Heinrichs Kirche;Wien;90001;14.837.743;48.747.301
60215429;Schagges Abzw. Unserfrau;Wien;90001;14.862.016;48.732.372
60215430;Reinprechts Ost;Wien;90001;14.850.436;48.712.917
60215431;Wultschau Ort;Wien;90001;14.828.401;48.701.037
60215432;Moorbad Harbach Ortsmitte;Wien;90001;14.798.478;48.710.006
60215440;Oberlembach Abzw. Reinpolz;Wien;90001;14.862.572;48.752.928
60215441;Weitra Lainsitzbrücke;Wien;90001;1.488.883;48.701.493
60215442;Tiefenbach/Weitra Abzw. Ort;Wien;90001;1.488.309;48.705.904
60215443;Neunagelberg Ortsmitte;Wien;90001;14.974.826;48.823.974
60215444;Grillenstein Nord;Wien;90001;14.991.175;48.777.969
60215445;Großeibenstein Ort;Wien;90001;1.499.149;48.786.066
60215446;Kleineibenstein Ort;Wien;90001;14.985.705;487.945
60215447;Breitensee/Gmünd Steinbergstr.;Wien;90001;14.969.607;48.799.098
60215448;Neunagelberg Bahnhof;Wien;90001;1.497.117;48.821.762
60215450;Alt-Nagelberg Kirche;Wien;90001;14.994.517;48.840.123
60215451;Alt-Nagelberg Sportplatz;Wien;90001;14.998.065;48.845.503
60215452;Alt-Nagelberg Kreuzfeldsdlg.;Wien;90001;14.999.143;48.848.772
60215453;Brand/Litschau Abzw. Friedhof;Wien;90001;15.008.657;48.863.134
60215454;Brand/Litschau Ortsmitte;Wien;90001;15.012.097;48.864.801
60215455;Finsternau Ort;Wien;90001;15.013.903;48.875.395
60215458;Finsternau Gopprechtshäuser;Wien;90001;15.020.424;48.881.055
60215459;Litschau Volksschule;Wien;90001;15.048.254;48.947.465
60215460;Hoheneich Schremser Straße;Wien;90001;15.028.707;4.877.524
60215461;Neuniederschrems Bundesstraße;Wien;90001;15.039.011;48.781.272
60215462;Niederschrems Gmünder Straße;Wien;90001;15.051.003;48.786.504
60215463;Niederschrems Ortsmitte;Wien;90001;15.056.177;48.784.593
60215464;Kleedorf/Schrems Feuerwehr;Wien;90001;15.057.893;48.775.897
60215465;Schrems Dr.-A.-Besenböck-Str.;Wien;90001;15.061.828;48.792.441
60215466;Schrems Feldgasse;Wien;90001;15.064.702;48.797.695
60215467;Schrems Heidenreichst. Str. 77;Wien;90001;15.062.403;48.802.701
60215468;Kollersdorf/Schrems Ort;Wien;90001;15.059.573;48.805.263
60215469;Eugenia Ort;Wien;90001;1.505.527;48.810.369
60215470;Neulangegg Bundesstraße;Wien;90001;15.048.928;48.833.394
60215471;Langegg Kirche;Wien;90001;15.047.778;48.831.898
60215472;Aalfang Heidenreichstn. Str.;Wien;90001;1.505.898;48.835.162
60215473;Aalfang Hüttenweg/Arzthaus;Wien;90001;15.067.325;48.839.337
60215474;Aalfang Falkendorf;Wien;90001;15.069.347;48.833.873
60215475;Kleinpertholz/Heidenr. Ort;Wien;90001;15.106.896;48.861.397
60215476;Gmünd Bezirkshauptmannschaft;Wien;90001;14.987.007;48.771.836
60215477;Gmünd Schremser Straße;Wien;90001;14.995.119;48.770.367
60215478;Haid bei Gmünd Ort;Wien;90001;15.017.658;48.762.646
60215479;Nondorf bei Gmünd Sportplatzg.;Wien;90001;15.037.088;4.875.153
60215480;Ullrichs Feuerwehr;Wien;90001;15.059.914;48.743.676
60215481;Hollenstein bei Gmünd Kapelle;Wien;90001;15.106.986;48.716.414
60215482;Süßenbach bei Vitis Ort;Wien;90001;15.140.808;48.705.602
60215483;Schrems Arbeiterstraße;Wien;90001;1.507.047;48.786.925
60215484;Ehrenhöbarten Landesstraße;Wien;90001;1.508.018;4.877.775
60215485;Fromberg Ort;Wien;90001;15.085.418;48.735.975
60215486;Weißenalbern Ort;Wien;90001;15.071.682;48.711.221
60215487;Kleedorf/Schrems Kapelle;Wien;90001;15.053.608;48.776.513
60215488;Hörmanns bei Weitra Feuerwehr;Wien;90001;14.965.268;48.722.097
60215489;Großwolfgers Kreisverkehr;Wien;90001;14.973.002;48.686.064
60215490;Weitra Am Berg;Wien;90001;14.889.225;48.697.645
60215491;St. Martin/Weitra Anger;Wien;90001;14.854.901;48.682.802
60215493;Harmanschlag Ort;Wien;90001;14.787.303;48.653.109
60215494;Harmanschlag Süd;Wien;90001;14.789.387;48.645.305
60215495;Angelbach Stegmühle;Wien;90001;14.790.016;48.640.266
60215496;Breitenberg Abzw Bad Großperth;Wien;90001;14.810.659;48.640.782
60215497;Steinbach/Großpertholz Ort;Wien;90001;14.837.294;48.637.096
60215498;Bad Großpertholz Schloss;Wien;90001;14.825.391;48.629.414
60215499;Bad Großpertholz Süd;Wien;90001;1.482.257;48.626.843
60215500;Karlstift Am Sand;Wien;90001;14.756.463;4.859.597
60215501;Schrems Gazeile;Wien;90001;15.076.515;48.795.642
60215502;Langschwarza Abzw. Eulenbach;Wien;90001;15.125.554;48.779.751
60215503;Niederschrems Süd;Wien;90001;15.058.297;48.781
60215504;Schrems Waldviertler Wohnpark;Wien;90001;1.505.774;48.798.624
60215505;Kottinghörmanns Ort;Wien;90001;15.043.403;48.801.506
60215506;Neuniederschrems Siedlung;Wien;90001;15.032.507;48.787.599
60215507;Hoheneich Bundesstraße;Wien;90001;15.015.259;48.773.671
60215508;Hoheneich Gmünder Straße;Wien;90001;15.022.392;48.773.671
60215509;Schrems Horner Straße 22;Wien;90001;15.076.946;4.879.163
60215510;Langschwarza Gebhartser Straße;Wien;90001;15.117.568;48.776.655
60215511;Großrupprechts Bundesstraße;Wien;90001;15.149.009;48.763.398
60215512;Vitis Schremser Straße;Wien;90001;15.177.396;487.592
60215513;Vitis Hauptplatz;Wien;90001;15.184.044;48.758.803
60215514;Grafenschlag/Vitis Ort;Wien;90001;15.210.319;48.771.291
60215515;Eschenau/Vitis Bundesstraße;Wien;90001;15.229.795;48.782.397
60215516;Nonndorf bei Grünau Feuerwehr;Wien;90001;15.236.838;4.878.741
60215517;Kainraths Bundesstraße;Wien;90001;152.551;48.790.902
60215518;Götzweis Abzw. Ort;Wien;90001;15.265.305;48.794.494
60215519;Jasnitz Kapelle;Wien;90001;15.272.573;48.804.127
60215520;Eschenau/Vitis Ort;Wien;90001;15.231.403;487.801
60215521;Grünau bei Vitis Ort;Wien;90001;15.246.908;48.780.994
60215522;Vitis Ziergarten;Wien;90001;15.174.081;48.762.558
60215524;Langschwarza Auf der Halde;Wien;90001;15.093.709;4.878.638
60215525;Spital/Weitra Abzw. Ort;Wien;90001;14.921.511;48.687.802
60215526;Suttenbrunn Ortsmitte;Wien;90001;16.070.654;4.858.335
60215527;Windpassing/Hollabr. Ortsmitte;Wien;90001;16.041.135;48.617.657
60215528;Windpassing/Hollabr Bundesstr.;Wien;90001;16.038.395;486.105
60215529;Mittergrabern Ortsmitte;Wien;90001;16.016.557;4.861.777
60215530;Großnondorf/Guntersdorf Kirche;Wien;90001;1.598.411;48.634.217
60215532;Unternalb Hauptstraße Nord;Wien;90001;159.577;48.741.194
60215533;Unternalb Kirchfeldstraße Nord;Wien;90001;15.955.993;48.740.199
60215534;Obernalb Unternalber Str.;Wien;90001;15.940.389;48.745.755
60215535;Schöngrabern Volksschule;Wien;90001;16.064.348;48.602.161
60215536;Herrnleis Ortsmitte;Wien;90001;16.447.847;4.852.565
60215537;Ybbsitz B22/Neue Straße;Wien;90001;14.893.322;47.949.076
60215538;Laa/Thaya Vorgartenstraße;Wien;90001;16.404.674;48.725.268
60215539;Mittergrabern Volksschule;Wien;90001;16.014.204;48.619.331
60215540;Kleinreinprechtsdorf Ortsmitte;Wien;90001;15.887.398;48.649.685
60215542;Obermarkersdorf Retzer Straße;Wien;90001;15.901.375;48.738.842
60215543;Großnondorf/Guntersdf Siedlung;Wien;90001;15.980.167;48.634.419
60215544;Radlbrunn Ortsmitte;Wien;90001;15.910.296;48.511.196
60215545;Reichenbach Abzw. Ort;Wien;90001;15.038.238;48.908.323
60215546;Obernalb Retzer Straße;Wien;90001;15.939.401;4.874.755
60215547;Hollabrunn Krankenhaus;Wien;90001;16.091.306;48.563.694
60215548;Hollabrunn Elsa-Brandström-Str;Wien;90001;16.090.552;48.561.506
60215549;Unternalb Hauptstraße Süd;Wien;90001;15.959.083;48.739.707
60215550;Unternalb Kirchfeldstraße Süd;Wien;90001;1.595.743;48.739.073
60215552;Roseldorf/Sitzendorf Ortsmitte;Wien;90001;1.592.969;48.645.264
60215554;Obersteinabrunn Ortsmitte;Wien;90001;16.020.546;48.626.742
60215555;Mittergrabern Dorfbergsiedlung;Wien;90001;1.600.982;48.618.144
60215557;Obergrabern Ortsmitte;Wien;90001;159.963;48.608.154
60215558;Sitzenhart Ortsmitte;Wien;90001;15.978.541;48.610.862
60215559;Sitzendorf/Schmida MS;Wien;90001;15.942.824;48.599.422
60215560;Sitzendorf/Schmida Klosterpl.;Wien;90001;15.940.425;48.597.889
60215561;Niederschleinz Am Anger;Wien;90001;15.888.502;485.942
60215562;Goggendorf Ortsmitte;Wien;90001;15.935.574;48.619.492
60215564;Braunsdorf Ortsmitte;Wien;90001;15.936.419;48.636.021
60215565;Röschitz Gemeindeamt;Wien;90001;15.885.736;48.665.968
60215566;Stoitzendorf Ort;Wien;90001;15.866.961;48.647.958
60215567;Stoitzendorf Bundesstraße;Wien;90001;15.865.991;48.646.124
60215568;Oberparschenbrunn Ortsmitte;Wien;90001;16.092.851;48.474.227
60215569;Eggenburg Rathausstraße;Wien;90001;15.819.988;48.643.667
60215570;Eggenburg Krankenhaus;Wien;90001;15.821.362;48.646.083
60215572;Hollabrunn Aspersdorfer Str.;Wien;90001;16.082.979;48.569.341
60215574;Waitzendorf bei Retz Ost;Wien;90001;15.881.576;48.736.461
60215576;Pulkau Hauptstraße;Wien;90001;15.866.197;48.703.645
60215577;Hagendorf Nr. 45/46;Wien;90001;16.437.517;48.666.804
60215578;Roggendorf Feuerwehr;Wien;90001;15.847.539;48.668.317
60215579;Kleinjetzelsdorf Ort;Wien;90001;15.835.538;48.673.437
60215580;Kattau Ortsmitte;Wien;90001;15.807.942;48.678.081
60215583;Gauderndorf Bundesstraße;Wien;90001;1.582.633;48.659.049
60215584;Aspersdorf Altbachgasse;Wien;90001;16.097.756;48.588.199
60215585;Hetzmannsdorf/Hollab Ortsmitte;Wien;90001;16.095.995;48.610.809
60215586;Wullersdorf Marienplatz;Wien;90001;16.101.484;48.628.422
60215587;Diepolz/Großharras Kriegerdkm.;Wien;90001;16.225.487;48.659.815
60215588;Wullersdorf Schulen;Wien;90001;16.097.828;48.626.902
60215589;Kleinwetzdorf Kastanienallee;Wien;90001;1.595.257;48.499.781
60215590;Haslach/Hollabrunn Ortsmitte;Wien;90001;16.191.702;48.607.002
60215591;Nappersdorf Volksschule;Wien;90001;16.190.983;48.626.742
60215592;Nappersdorf Nr. 108;Wien;90001;16.188.153;48.628.143
60215593;Stronsdorf Hauptplatz;Wien;90001;16.297.541;48.652.623
60215594;Neustift Strudenbrücke;Wien;90001;15.163.562;47.993.948
60215595;Großwetzdorf Ortsmitte;Wien;90001;15.957.951;4.850.184
60215596;Wolfsbrunn Ortsmitte;Wien;90001;16.031.811;48.542.698
60215597;Kleinstelzendorf Ortsmitte;Wien;90001;15.979.502;48.570.001
60215598;Pfaffstetten Ortsmitte;Wien;90001;15.849.309;48.529.534
60215600;Hollabrunn Emmy-Stradal-Straße;Wien;90001;16.083.131;48.548.228
60215601;Mistelbach Bahnzeile;Wien;90001;16.568.168;48.567.344
60215602;Schalladorf Ortsmitte;Wien;90001;16.147.711;48.636.858
60215603;Oberstinkenbrunn Ortsmitte;Wien;90001;16.165.687;48.630.328
60215605;Nappersdorf Nr. 122;Wien;90001;16.191.477;48.627.811
60215606;Kleinweikersdorf Landesstraße;Wien;90001;16.199.409;48.629.313
60215607;Dürnleis Kriegerdenkmal;Wien;90001;1.622.299;48.628.108
60215608;Kammersdorf Ortsmitte;Wien;90001;16.238.369;48.629.936
60215609;Kleinsierndorf Ort;Wien;90001;16.225.901;48.614.604
60215610;Kleinweikersdorf Ort;Wien;90001;16.199.185;48.631.581
60215611;Maria Roggendorf Kirche;Wien;90001;16.136.932;48.618.737
60215612;Asparn/Zaya Hauptplatz;Wien;90001;16.495.755;48.586.042
60215613;Asparn/Zaya Lagerhaus;Wien;90001;1.649.129;48.591.098
60215614;Zwentendorf/Zaya Ort;Wien;90001;16.435.037;48.609.948
60215615;Zwentendorf/Zaya West;Wien;90001;1.642.786;48.611.355
60215616;Wenzersdorf Michelstettener S.;Wien;90001;16.415.831;48.611.617
60215617;Gnadendorf Abzw. Pyhra;Wien;90001;164.033;48.614.907
60215618;Gnadendorf Ortsmitte;Wien;90001;16.397.677;48.615.798
60215619;Eichenbrunn Friedhof;Wien;90001;16.354.405;48.619.498
60215621;Kleinkadolz Obere Straße;Wien;90001;16.239.447;4.859.439
60215622;Enzersdorf im Thale Ortsmitte;Wien;90001;16.240.328;48.586.541
60215623;Enzersdorf im Thale Schulweg;Wien;90001;16.248.098;48.584.199
60215624;Kleinstetteldorf Feuerwehr;Wien;90001;16.147.675;48.586.773
60215625;Wieselsfeld Ortsmitte;Wien;90001;16.122.379;48.576.087
60215626;Stronegg Landesstraße;Wien;90001;16.308.959;4.863.649
60215627;Michelstetten Feuerwehr;Wien;90001;16.429.414;48.584.948
60215628;Michelstetten Wenzersdf. Str.;Wien;90001;16.429.603;48.588.894
60215630;Mailberg Zipfsiedlung;Wien;90001;16.189.501;48.670.393
60215631;Diepolz/Großharras Ortsmitte;Wien;90001;1.622.193;48.660.278
60215632;Großharras Diepholzer Straße;Wien;90001;16.242.654;48.662.224
60215634;Großharras Gemeindeamt;Wien;90001;16.244.649;48.663.405
60215635;Großharras Kirchenplatz;Wien;90001;16.244.873;48.661.002
60215636;Schletz Kirche;Wien;90001;16.468.212;48.579.677
60215637;Burgschleinitz Matzelsdfer Str;Wien;90001;15.809.891;48.606.818
60215638;Gmünd Schulgasse;Wien;90001;1.498.663;48.769.373
60215639;Laa/Thaya Simon-Scheiner-Str.;Wien;90001;16.395.044;48.718.642
60215640;Siebenhirten/Mi Hauptstraße;Wien;90001;1.654.032;48.607.548
60215641;Pyhra/Gnadendf Regenbogensdlg.;Wien;90001;16.374.096;48.586.446
60215642;Pyhra bei Gnadendorf Ortsmitte;Wien;90001;16.379.432;48.589.785
60215643;Klement Ernstbrunner Straße;Wien;90001;16.366.972;48.570.839
60215644;Friebritz Abzw. Hagenberg;Wien;90001;16.434.121;48.627.543
60215645;Friebritz Ortsmitte;Wien;90001;16.431.247;48.631.462
60215646;Grafenschlag/Zw Kaltenbr. Str.;Wien;90001;15.174.926;48.499.549
60215647;Loosdf/Staatz Güterwg Stocketh;Wien;90001;16.449.231;48.645.311
60215648;Loosdorf/Staatz Nr. 9/51;Wien;90001;16.445;48.650.059
60215649;Loosdorf/Staatz Schlossteich;Wien;90001;16.445.557;48.651.329
60215650;Fallbach Ortsmitte;Wien;90001;16.416.074;4.865.645
60215651;Hagendorf Kirche;Wien;90001;16.438.433;48.667.522
60215652;Wultendorf/Staatz Abzw.Hagendf;Wien;90001;16.455.591;48.662.408
60215653;Loosdorf/Staatz Ortsmitte;Wien;90001;16.447.192;48.647.596
60215654;Großgundholz Ort;Wien;90001;14.999.754;48.539.748
60215655;Großsiegharts Waidhofner Str.;Wien;90001;15.396.271;48.789.771
60215656;Zellerndorf Pfarrhof;Wien;90001;15.954.421;48.695.701
60215658;Hagenberg/Staatz Ortsmitte;Wien;90001;1.645.436;4.863.525
60215659;Hagenberg/Staatz Schule;Wien;90001;16.450.704;48.634.104
60215660;Hörersdorf Ort;Wien;90001;16.518.177;48.627.828
60215661;Bad Traunstein Lugmühle;Wien;90001;15.127.701;48.426.793
60215662;Altmanns Ortsmitte;Wien;90001;16.468.401;48.615.774
60215663;Wultendorf/Staatz Ortsmitte;Wien;90001;16.461.924;4.866.541
60215664;Ungerndorf Kellergasse;Wien;90001;16.409.983;48.673.793
60215665;Frättingsdorf Abzw. Bahnhof;Wien;90001;16.510.424;48.643.857
60215666;Frättingsdorf Volksschule;Wien;90001;16.500.129;48.642.806
60215667;Frättingsdorf Ortsmitte;Wien;90001;16.492.341;48.642.794
60215669;Amstetten Wr Str/Burgfriedstr.;Wien;90001;14.875.472;48.122.652
60215670;Unterstinkenbrunn Laaer Straße;Wien;90001;16.347.542;48.669.284
60215671;Mitterfeld Nord;Wien;90001;15.771.308;48.158.702
60215672;Gösting Ortszufahrt;Wien;90001;16.783.233;48.552.855
60215673;Wilfersdorf/Mistelb Ortsmitte;Wien;90001;16.644.974;48.587.325
60215674;Maria Roggendorf Ost;Wien;90001;16.139.105;48.617.805
60215675;Hart-Aschendorf Ortsmitte;Wien;90001;16.153.739;48.606.408
60215676;Oberthern Ortsmitte;Wien;90001;16.008.428;48.514.053
60215677;Unterthern Ortsmitte;Wien;90001;15.999.076;48.507.834
60215679;Pranhartsberg Ort;Wien;90001;15.981.451;48.599.089
60215680;Hollabrunn Aignergasse;Wien;90001;16.079.835;48.557.249
60215682;Hollabrunn Waldweg;Wien;90001;16.085.332;48.558.331
60215683;Hollabrunn Birkenweg;Wien;90001;1.608.827;48.555.822
60215684;Hollabrunn Friedhof;Wien;90001;16.088;48.558.604
60215685;Magersdorf Alleestraße;Wien;90001;16.098.133;48.561.209
60215687;Hollabrunn Gschmeidlerstraße;Wien;90001;16.073.421;48.569.038
60215688;Eggenburg Feldgasse;Wien;90001;15.818.263;4.865.073
60215689;Eggenburg Am Lettenfeld;Wien;90001;15.805.004;48.645.329
60215690;Lanzendorf/Mistelb Hauptstr.;Wien;90001;16.571.635;4.855.839
60215691;Paasdorf Ortsmitte;Wien;90001;1.654.235;48.543.602
60215692;Ladendorf Hauptstraße;Wien;90001;1.649.898;48.535.495
60215693;Ladendorf Brauhausgasse;Wien;90001;16.491.847;48.532.723
60215694;Ladendorf Derschstraße;Wien;90001;16.482.316;48.533.544
60215695;Eggersdorf Ort;Wien;90001;16.458.151;48.537.612
60215696;Pürstendorf Ortsmitte;Wien;90001;16.425.686;4.853.079
60215697;Garmanns Kapelle;Wien;90001;16.471.527;48.549.352
60215698;Grafensulz Ortsmitte;Wien;90001;16.443.706;48.551.493
60215700;St. Martin/Weitra Langfeld;Wien;90001;14.863.911;486.868
60215701;Eggenburg Lateinfeldstraße;Wien;90001;15.803.055;48.643.127
60215702;Eggenburg Wolfkersbühelstraße;Wien;90001;15.809.163;48.641.684
60215703;Eggenburg Luegerring;Wien;90001;15.819.009;48.640.052
60215704;Eggenburg Stranskysiedlung;Wien;90001;15.817.311;4.863.601
60215705;Eggenburg Steinbruchgasse;Wien;90001;15.825.369;48.642.373
60215706;Kalladorf Ortsmitte;Wien;90001;16.084.775;48.643.501
60215707;Immendorf Wullersdorfer Straße;Wien;90001;16.123.618;48.638.853
60215708;Immendorf Ortsmitte;Wien;90001;1.612.714;48.643.881
60215711;Lanzendorf/Mistelb Lettenberg;Wien;90001;16.567.952;485.571
60215714;Laa/Thaya Staatsbahnstraße;Wien;90001;1.638.916;48.718.476
60215716;Laa/Thaya Kellerhügel;Wien;90001;16.408.411;48.722.613
60215717;Wullersdorf Kirche;Wien;90001;16.102.301;48.626.902
