Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92100;92111;1;2221;58;43;41;66;44;16;10;1;18;295;1629;20100101
AT1;AT13;AT130;92100;92112;1;3467;102;242;25;56;35;27;9;6;30;363;2572;20100101
AT1;AT13;AT130;92100;92113;1;1841;30;17;37;17;12;11;10;0;7;133;1567;20100101
AT1;AT13;AT130;92100;92114;1;2351;53;60;24;23;25;12;11;0;6;168;1969;20100101
AT1;AT13;AT130;92100;92115;1;1800;33;33;32;36;16;10;21;0;0;134;1485;20100101
AT1;AT13;AT130;92100;92116;1;1599;16;3;22;16;1;10;6;0;1;60;1464;20100101
AT1;AT13;AT130;92100;92117;1;3108;132;195;39;44;49;19;14;2;11;311;2292;20100101
AT1;AT13;AT130;92100;92118;1;3346;161;153;58;63;73;49;19;5;27;347;2391;20100101
AT1;AT13;AT130;92100;92119;1;1562;67;37;15;28;26;4;9;0;5;198;1173;20100101
AT1;AT13;AT130;92100;92120;1;813;56;31;15;30;39;3;2;1;3;128;505;20100101
AT1;AT13;AT130;92100;92121;1;3152;232;108;37;74;65;48;55;2;10;474;2047;20100101
AT1;AT13;AT130;92100;92122;1;3851;126;162;61;91;52;37;39;4;33;553;2693;20100101
AT1;AT13;AT130;92100;92123;1;4631;265;148;95;164;92;46;39;4;94;616;3068;20100101
AT1;AT13;AT130;92100;92124;1;1406;32;22;24;36;15;19;6;1;3;141;1107;20100101
AT1;AT13;AT130;92100;92125;1;1891;31;28;32;48;25;17;6;2;7;241;1454;20100101
AT1;AT13;AT130;92100;92126;1;3234;95;100;60;62;53;17;26;2;9;320;2490;20100101
AT1;AT13;AT130;92100;92127;1;710;8;6;14;7;2;5;0;0;12;94;562;20100101
AT1;AT13;AT130;92100;92128;1;157;15;14;4;10;7;0;0;0;0;37;70;20100101
AT1;AT13;AT130;92100;92129;1;88;1;0;1;1;0;0;0;0;0;2;83;20100101
AT1;AT13;AT130;92100;92130;1;13;0;0;1;3;0;0;1;0;0;2;6;20100101
AT1;AT13;AT130;92100;92199;1;9;0;0;0;0;0;0;0;0;0;0;9;20100101
AT1;AT13;AT130;92200;92201;1;1019;8;20;19;16;3;9;7;1;1;100;835;20100101
AT1;AT13;AT130;92200;92202;1;2056;52;29;27;30;22;19;3;2;3;230;1639;20100101
AT1;AT13;AT130;92200;92203;1;687;24;3;9;3;1;7;4;0;0;63;573;20100101
AT1;AT13;AT130;92200;92204;1;1933;28;22;29;33;9;17;17;3;4;91;1680;20100101
AT1;AT13;AT130;92200;92205;1;2447;24;14;28;34;9;13;11;1;8;167;2138;20100101
AT1;AT13;AT130;92200;92206;1;5442;124;175;71;83;39;19;12;3;6;524;4386;20100101
AT1;AT13;AT130;92200;92207;1;2288;26;6;47;41;16;24;12;3;6;184;1923;20100101
AT1;AT13;AT130;92200;92208;1;6892;218;223;82;170;138;77;17;16;15;1107;4829;20100101
AT1;AT13;AT130;92200;92209;1;6144;173;230;90;108;75;50;28;2;22;748;4618;20100101
AT1;AT13;AT130;92200;92210;1;2773;45;45;34;49;23;37;14;7;16;451;2052;20100101
AT1;AT13;AT130;92200;92211;1;5199;169;118;80;110;77;72;44;4;91;603;3831;20100101
AT1;AT13;AT130;92200;92212;1;1597;62;85;19;31;14;5;11;1;8;250;1111;20100101
AT1;AT13;AT130;92200;92213;1;3035;96;85;43;42;30;28;16;4;27;356;2308;20100101
AT1;AT13;AT130;92200;92214;1;2349;24;32;26;19;8;3;4;1;2;126;2104;20100101
AT1;AT13;AT130;92200;92215;1;3895;131;197;49;57;38;37;22;8;6;362;2988;20100101
AT1;AT13;AT130;92200;92216;1;595;14;17;18;16;7;3;9;0;0;63;448;20100101
AT1;AT13;AT130;92200;92217;1;653;4;8;10;7;1;1;4;0;0;41;577;20100101
AT1;AT13;AT130;92200;92218;1;2432;57;47;28;35;23;16;5;5;6;225;1985;20100101
AT1;AT13;AT130;92200;92219;1;2542;149;95;41;48;51;39;23;3;21;344;1728;20100101
AT1;AT13;AT130;92200;92220;1;1425;45;64;24;14;13;13;10;3;0;180;1059;20100101
AT1;AT13;AT130;92200;92221;1;485;12;3;8;3;3;4;0;0;5;38;409;20100101
AT1;AT13;AT130;92200;92222;1;2843;36;21;28;163;29;23;12;3;36;278;2214;20100101
AT1;AT13;AT130;92200;92223;1;2106;47;21;41;38;22;18;13;0;26;240;1640;20100101
AT1;AT13;AT130;92200;92224;1;2560;27;12;36;86;26;18;15;1;8;214;2117;20100101
AT1;AT13;AT130;92200;92225;1;861;12;4;12;4;2;3;4;1;2;59;758;20100101
AT1;AT13;AT130;92200;92226;1;1803;25;5;31;10;4;11;10;0;7;144;1556;20100101
AT1;AT13;AT130;92200;92227;1;3012;29;10;68;42;16;18;17;1;13;233;2565;20100101
AT1;AT13;AT130;92200;92228;1;1614;32;22;30;22;10;8;14;0;6;145;1325;20100101
AT1;AT13;AT130;92200;92229;1;1628;43;33;33;12;7;6;10;1;10;153;1320;20100101
AT1;AT13;AT130;92200;92230;1;15;1;0;0;0;2;0;0;0;0;2;10;20100101
AT1;AT13;AT130;92200;92231;1;48;2;0;3;0;1;0;0;0;0;3;39;20100101
AT1;AT13;AT130;92200;92232;1;2066;49;30;44;87;76;20;9;3;41;427;1280;20100101
AT1;AT13;AT130;92200;92299;1;11;0;0;0;0;0;1;0;0;0;1;9;20100101
AT1;AT13;AT130;92300;92301;1;1116;56;18;19;18;19;16;11;0;7;132;820;20100101
AT1;AT13;AT130;92300;92302;1;2112;134;47;50;48;62;18;11;3;9;221;1509;20100101
AT1;AT13;AT130;92300;92303;1;1654;22;13;28;12;13;10;12;2;1;128;1413;20100101
AT1;AT13;AT130;92300;92304;1;3482;82;130;53;55;123;26;26;2;15;365;2605;20100101
AT1;AT13;AT130;92300;92305;1;4217;86;155;64;78;80;38;22;2;24;408;3260;20100101
AT1;AT13;AT130;92300;92306;1;431;19;1;10;8;10;2;1;0;0;16;364;20100101
AT1;AT13;AT130;92300;92307;1;4010;137;144;68;57;93;45;24;2;4;396;3040;20100101
AT1;AT13;AT130;92300;92308;1;1860;35;63;40;20;17;14;23;1;1;153;1493;20100101
AT1;AT13;AT130;92300;92309;1;3090;46;58;78;23;44;29;20;1;8;264;2519;20100101
AT1;AT13;AT130;92300;92310;1;2382;83;62;38;26;28;13;12;1;7;173;1939;20100101
AT1;AT13;AT130;92300;92311;1;3006;99;89;82;52;49;12;26;2;6;248;2341;20100101
AT1;AT13;AT130;92300;92312;1;2541;80;55;82;29;24;12;19;1;9;158;2072;20100101
AT1;AT13;AT130;92300;92313;1;1907;9;8;47;11;7;4;3;0;8;123;1687;20100101
AT1;AT13;AT130;92300;92314;1;2262;28;20;76;17;14;9;6;1;5;156;1930;20100101
AT1;AT13;AT130;92300;92315;1;971;1;5;45;12;2;4;10;0;1;67;824;20100101
AT1;AT13;AT130;92300;92316;1;965;13;14;31;16;4;8;3;3;5;70;798;20100101
AT1;AT13;AT130;92300;92317;1;132;10;3;3;2;2;0;1;0;0;26;85;20100101
AT1;AT13;AT130;92300;92318;1;2655;43;64;36;39;24;14;23;0;1;151;2260;20100101
AT1;AT13;AT130;92300;92319;1;4421;53;78;77;80;49;27;33;5;9;309;3701;20100101
AT1;AT13;AT130;92300;92399;1;15;0;0;0;0;1;0;0;0;0;1;13;20100101
AT1;AT13;AT130;90100;90101;2;2026;51;11;92;42;11;27;29;5;52;349;1357;20110101
AT1;AT13;AT130;90100;90102;2;818;21;0;43;17;5;16;17;0;25;163;511;20110101
AT1;AT13;AT130;90100;90103;2;1063;41;10;50;20;13;16;17;1;33;238;624;20110101
AT1;AT13;AT130;90100;90104;2;799;17;4;34;16;5;9;6;0;10;163;535;20110101
AT1;AT13;AT130;90100;90105;2;1084;28;7;41;13;4;16;11;1;26;184;753;20110101
AT1;AT13;AT130;90100;90106;2;1427;18;9;58;28;15;19;14;0;26;256;984;20110101
AT1;AT13;AT130;90100;90107;2;1331;31;10;76;19;17;18;27;1;12;287;833;20110101
AT1;AT13;AT130;90100;90199;2;2;0;0;0;0;0;0;0;0;0;0;2;20110101
AT1;AT13;AT130;90200;90201;2;5023;239;260;83;152;125;61;43;8;78;798;3176;20110101
AT1;AT13;AT130;90200;90202;2;5519;578;344;167;148;178;131;52;1;102;881;2937;20110101
AT1;AT13;AT130;90200;90203;2;6435;344;176;280;129;117;106;68;1;69;1022;4123;20110101
AT1;AT13;AT130;90200;90204;2;7619;399;220;297;147;157;151;109;5;163;1401;4570;20110101
AT1;AT13;AT130;90200;90205;2;4635;217;113;158;107;82;73;51;0;77;986;2771;20110101
AT1;AT13;AT130;90200;90206;2;3297;158;83;122;67;38;50;33;4;30;407;2305;20110101
AT1;AT13;AT130;90200;90207;2;6641;783;313;212;217;180;166;67;8;92;1396;3207;20110101
AT1;AT13;AT130;90200;90208;2;1070;62;24;17;17;13;3;7;1;8;136;782;20110101
AT1;AT13;AT130;90200;90209;2;8257;567;561;132;239;198;149;62;7;115;1121;5106;20110101
AT1;AT13;AT130;90200;90299;2;9;1;0;2;0;0;0;0;0;0;1;5;20110101
AT1;AT13;AT130;90300;90301;2;5698;259;111;287;145;100;79;58;8;47;759;3845;20110101
AT1;AT13;AT130;90300;90302;2;4494;147;35;219;70;65;51;41;5;45;628;3188;20110101
AT1;AT13;AT130;90300;90303;2;3200;94;35;159;57;35;33;61;2;52;584;2088;20110101
AT1;AT13;AT130;90300;90304;2;5455;400;153;212;216;171;120;68;3;69;1036;3007;20110101
AT1;AT13;AT130;90300;90305;2;4232;205;93;170;100;89;83;53;3;37;608;2791;20110101
AT1;AT13;AT130;90300;90306;2;7816;408;296;211;188;172;97;73;1;39;1142;5189;20110101
AT1;AT13;AT130;90300;90307;2;2863;167;139;48;72;60;100;26;0;41;419;1791;20110101
AT1;AT13;AT130;90300;90308;2;854;11;1;29;10;3;6;7;0;3;85;699;20110101
AT1;AT13;AT130;90300;90309;2;4504;144;64;211;94;55;48;57;2;46;663;3120;20110101
AT1;AT13;AT130;90300;90310;2;3771;305;241;88;119;87;50;29;5;37;584;2226;20110101
AT1;AT13;AT130;90300;90311;2;1265;77;60;15;44;30;12;11;0;4;177;835;20110101
AT1;AT13;AT130;90300;90399;2;38;0;1;7;2;0;0;0;0;0;7;21;20110101
AT1;AT13;AT130;90400;90401;2;1178;32;20;68;21;17;16;17;0;39;265;683;20110101
AT1;AT13;AT130;90400;90402;2;5036;212;104;287;112;57;90;55;3;73;988;3055;20110101
AT1;AT13;AT130;90400;90403;2;6402;241;93;323;133;74;84;78;5;60;1119;4192;20110101
AT1;AT13;AT130;90400;90404;2;3590;143;85;163;74;62;53;40;3;41;563;2363;20110101
AT1;AT13;AT130;90500;90501;2;5791;296;132;287;126;107;75;53;2;39;742;3932;20110101
AT1;AT13;AT130;90500;90502;2;9821;797;592;259;281;271;183;83;8;89;1759;5499;20110101
AT1;AT13;AT130;90500;90503;2;8235;819;497;253;276;260;173;88;5;69;1363;4432;20110101
AT1;AT13;AT130;90500;90504;2;3132;190;97;121;75;80;54;40;0;12;515;1948;20110101
AT1;AT13;AT130;90600;90601;2;3766;118;62;197;82;62;35;66;3;34;578;2529;20110101
AT1;AT13;AT130;90600;90602;2;4619;232;144;176;130;75;59;55;5;47;838;2858;20110101
AT1;AT13;AT130;90600;90603;2;6839;266;142;301;146;99;75;77;10;27;1060;4636;20110101
AT1;AT13;AT130;90600;90699;2;9;0;0;0;0;0;0;0;0;0;3;6;20110101
AT1;AT13;AT130;90700;90701;2;2921;133;61;176;58;39;32;27;1;20;449;1925;20110101
AT1;AT13;AT130;90700;90702;2;1498;41;15;95;19;16;23;25;1;11;245;1007;20110101
AT1;AT13;AT130;90700;90703;2;2390;95;35;134;38;42;40;38;0;11;312;1645;20110101
AT1;AT13;AT130;90700;90704;2;5095;192;114;268;96;104;58;49;4;29;772;3409;20110101
AT1;AT13;AT130;90700;90705;2;3981;268;100;212;103;92;84;46;7;25;578;2466;20110101
AT1;AT13;AT130;90700;90799;2;2;0;0;0;0;0;0;0;0;0;0;2;20110101
AT1;AT13;AT130;90800;90801;2;2416;78;26;147;43;47;38;28;1;24;369;1615;20110101
AT1;AT13;AT130;90800;90802;2;5833;162;68;321;107;60;68;66;10;45;857;4069;20110101
AT1;AT13;AT130;90800;90803;2;3825;153;67;180;81;42;20;57;2;56;563;2604;20110101
AT1;AT13;AT130;90800;90899;2;3;0;0;0;0;0;0;0;0;0;3;0;20110101
AT1;AT13;AT130;90900;90901;2;4272;243;95;173;81;83;45;45;1;26;612;2868;20110101
AT1;AT13;AT130;90900;90902;2;5622;226;73;268;102;67;56;77;0;49;906;3798;20110101
AT1;AT13;AT130;90900;90903;2;2121;100;63;98;62;37;39;30;0;20;314;1358;20110101
AT1;AT13;AT130;90900;90904;2;4775;193;93;267;102;127;43;71;1;42;866;2970;20110101
AT1;AT13;AT130;90900;90905;2;2763;42;25;177;33;26;35;24;1;26;490;1884;20110101
AT1;AT13;AT130;90900;90906;2;1108;32;10;53;16;14;15;9;0;20;206;733;20110101
AT1;AT13;AT130;90900;90999;2;12;0;0;0;0;0;0;0;0;0;1;11;20110101
AT1;AT13;AT130;91000;91001;2;469;53;46;10;24;25;21;5;0;2;61;222;20110101
AT1;AT13;AT130;91000;91002;2;9370;932;951;141;279;371;194;107;7;93;1458;4837;20110101
AT1;AT13;AT130;91000;91003;2;3545;297;261;50;100;119;37;45;3;13;460;2160;20110101
AT1;AT13;AT130;91000;91004;2;3804;466;375;68;105;141;96;29;4;38;664;1818;20110101
AT1;AT13;AT130;91000;91005;2;8753;808;885;115;264;392;169;85;3;84;1293;4655;20110101
AT1;AT13;AT130;91000;91006;2;5785;686;718;89;193;362;142;40;2;49;1046;2458;20110101
AT1;AT13;AT130;91000;91007;2;6051;448;312;95;143;234;113;56;4;39;829;3778;20110101
AT1;AT13;AT130;91000;91008;2;4714;491;459;83;151;235;113;49;3;40;715;2375;20110101
AT1;AT13;AT130;91000;91009;2;2476;155;132;35;53;93;44;20;3;17;270;1654;20110101
AT1;AT13;AT130;91000;91010;2;8369;596;610;118;147;312;99;52;4;52;864;5515;20110101
AT1;AT13;AT130;91000;91011;2;4570;192;404;49;67;69;27;19;7;37;494;3205;20110101
AT1;AT13;AT130;91000;91012;2;1235;44;33;29;41;39;22;12;2;9;214;790;20110101
AT1;AT13;AT130;91000;91013;2;2744;147;82;44;25;39;16;13;0;4;182;2192;20110101
AT1;AT13;AT130;91000;91014;2;2232;79;55;46;21;25;13;19;0;2;147;1825;20110101
AT1;AT13;AT130;91000;91015;2;2957;113;111;42;65;111;33;21;3;9;278;2171;20110101
AT1;AT13;AT130;91000;91016;2;3109;75;60;50;37;36;22;26;0;13;252;2538;20110101
AT1;AT13;AT130;91000;91017;2;448;6;3;6;1;0;1;4;0;0;16;411;20110101
AT1;AT13;AT130;91000;91018;2;2225;44;14;42;38;26;16;18;1;6;145;1875;20110101
AT1;AT13;AT130;91000;91019;2;1372;47;18;36;23;15;17;16;0;4;109;1087;20110101
AT1;AT13;AT130;91000;91020;2;5228;126;287;86;78;53;42;34;2;13;331;4176;20110101
AT1;AT13;AT130;91000;91021;2;3568;67;96;54;82;41;15;27;1;7;265;2913;20110101
AT1;AT13;AT130;91000;91022;2;3221;250;208;55;150;149;96;38;4;28;571;1672;20110101
AT1;AT13;AT130;91000;91023;2;4804;384;396;75;105;168;110;27;3;25;623;2888;20110101
AT1;AT13;AT130;91000;91099;2;5;0;0;1;0;1;0;0;0;0;1;2;20110101
AT1;AT13;AT130;91100;91101;2;817;27;7;47;16;9;15;20;0;7;137;532;20110101
AT1;AT13;AT130;91100;91102;2;6835;575;415;90;141;231;129;63;1;64;836;4290;20110101
AT1;AT13;AT130;91100;91103;2;8049;656;634;128;231;295;161;79;7;56;1151;4651;20110101
AT1;AT13;AT130;91100;91104;2;2239;180;128;22;59;84;26;16;0;5;296;1423;20110101
AT1;AT13;AT130;91100;91105;2;5292;243;237;83;116;119;61;34;4;25;470;3900;20110101
AT1;AT13;AT130;91100;91106;2;157;10;9;0;1;3;1;1;0;0;8;124;20110101
AT1;AT13;AT130;91100;91107;2;3543;146;170;57;66;57;38;28;2;10;298;2671;20110101
AT1;AT13;AT130;91100;91108;2;428;7;1;4;6;8;0;2;0;0;24;376;20110101
AT1;AT13;AT130;91100;91109;2;1256;33;11;31;33;11;33;13;0;1;81;1009;20110101
AT1;AT13;AT130;91100;91110;2;13141;483;690;199;312;315;244;103;5;52;1222;9516;20110101
AT1;AT13;AT130;91100;91111;2;2232;64;76;25;46;52;63;52;1;120;419;1314;20110101
AT1;AT13;AT130;91100;91112;2;161;6;2;3;0;4;11;3;0;0;6;126;20110101
AT1;AT13;AT130;91100;91113;2;2173;82;57;53;72;33;25;22;0;11;201;1617;20110101
AT1;AT13;AT130;91200;91201;2;1960;169;113;43;51;74;33;21;1;9;359;1087;20110101
AT1;AT13;AT130;91200;91202;2;8848;827;543;171;325;349;146;78;6;68;1296;5039;20110101
AT1;AT13;AT130;91200;91203;2;2575;201;235;35;51;69;38;18;1;16;372;1539;20110101
AT1;AT13;AT130;91200;91204;2;4192;371;234;101;128;139;108;55;1;27;652;2376;20110101
AT1;AT13;AT130;91200;91205;2;4227;298;263;95;117;151;65;36;1;18;576;2607;20110101
AT1;AT13;AT130;91200;91206;2;4397;404;161;185;139;157;74;56;3;23;608;2587;20110101
AT1;AT13;AT130;91200;91207;2;3553;151;167;76;73;58;39;34;1;17;406;2531;20110101
AT1;AT13;AT130;91200;91208;2;2198;186;132;36;69;105;19;17;2;11;286;1335;20110101
AT1;AT13;AT130;91200;91209;2;4077;219;352;33;66;99;32;23;7;7;654;2585;20110101
AT1;AT13;AT130;91200;91210;2;4787;174;208;95;113;163;59;37;4;16;543;3375;20110101
AT1;AT13;AT130;91200;91211;2;5036;128;82;145;80;54;55;38;1;14;436;4003;20110101
AT1;AT13;AT130;91200;91299;2;10;1;0;0;0;0;0;0;0;0;0;9;20110101
AT1;AT13;AT130;91300;91301;2;240;11;1;18;0;3;5;2;0;1;25;174;20110101
AT1;AT13;AT130;91300;91302;2;3264;53;21;223;55;15;17;28;0;33;403;2416;20110101
AT1;AT13;AT130;91300;91303;2;4771;121;36;240;82;47;41;62;4;31;552;3555;20110101
AT1;AT13;AT130;91300;91304;2;5502;76;38;232;100;31;34;62;1;33;590;4305;20110101
AT1;AT13;AT130;91300;91305;2;2301;64;7;103;34;18;22;15;0;12;232;1794;20110101
AT1;AT13;AT130;91300;91306;2;1350;28;4;62;25;15;8;12;2;11;140;1043;20110101
AT1;AT13;AT130;91300;91307;2;1777;51;37;55;29;39;11;22;0;13;187;1333;20110101
AT1;AT13;AT130;91300;91308;2;3497;62;29;120;46;24;27;45;2;22;364;2756;20110101
AT1;AT13;AT130;91300;91309;2;2876;73;46;63;48;22;18;19;0;35;285;2267;20110101
AT1;AT13;AT130;91300;91310;2;27;0;2;0;0;1;0;0;0;1;0;23;20110101
AT1;AT13;AT130;91300;91311;2;2241;5;0;77;24;5;8;6;0;11;203;1902;20110101
AT1;AT13;AT130;91300;91399;2;46;0;0;1;2;1;0;0;0;0;6;36;20110101
AT1;AT13;AT130;91400;91401;2;3375;250;101;86;98;89;34;21;1;11;386;2298;20110101
AT1;AT13;AT130;91400;91402;2;4190;483;291;113;178;185;113;36;3;36;583;2169;20110101
AT1;AT13;AT130;91400;91403;2;4551;241;84;193;105;76;51;49;0;19;526;3207;20110101
AT1;AT13;AT130;91400;91404;2;10041;707;351;206;254;312;168;89;8;41;1114;6791;20110101
AT1;AT13;AT130;91400;91405;2;2157;69;48;51;36;40;18;15;1;4;144;1731;20110101
AT1;AT13;AT130;91400;91406;2;6378;294;147;158;152;137;81;51;3;39;680;4636;20110101
AT1;AT13;AT130;91400;91407;2;1577;100;63;19;36;40;17;3;0;4;165;1130;20110101
AT1;AT13;AT130;91400;91408;2;2077;52;24;48;20;24;13;17;1;10;173;1695;20110101
AT1;AT13;AT130;91400;91409;2;107;3;1;1;1;2;5;2;0;0;7;85;20110101
AT1;AT13;AT130;91400;91410;2;3815;86;35;125;47;35;37;26;1;10;361;3052;20110101
AT1;AT13;AT130;91400;91411;2;3364;13;9;125;34;7;17;24;0;12;258;2865;20110101
AT1;AT13;AT130;91400;91412;2;2915;44;20;95;31;23;11;15;2;9;233;2432;20110101
AT1;AT13;AT130;91400;91499;2;12;0;0;0;0;0;0;1;0;0;1;10;20110101
AT1;AT13;AT130;91500;91501;2;5317;441;285;140;142;203;87;67;3;36;715;3198;20110101
AT1;AT13;AT130;91500;91502;2;4553;543;304;131;198;235;98;53;3;38;791;2159;20110101
AT1;AT13;AT130;91500;91503;2;5715;679;402;157;165;275;137;73;5;60;1092;2670;20110101
AT1;AT13;AT130;91500;91504;2;3615;360;272;77;134;165;52;47;0;36;707;1765;20110101
AT1;AT13;AT130;91500;91505;2;5575;440;299;155;133;220;135;55;4;44;832;3258;20110101
AT1;AT13;AT130;91500;91506;2;6962;907;484;140;286;327;174;64;2;40;1029;3509;20110101
AT1;AT13;AT130;91500;91507;2;4450;331;231;73;125;163;51;34;3;8;475;2956;20110101
AT1;AT13;AT130;91500;91599;2;1;0;0;0;0;0;0;1;0;0;0;0;20110101
AT1;AT13;AT130;91600;91601;2;6811;732;595;198;201;252;150;66;4;32;1047;3534;20110101
AT1;AT13;AT130;91600;91602;2;3950;558;425;86;156;189;101;38;3;20;684;1690;20110101
AT1;AT13;AT130;91600;91603;2;6244;527;398;99;166;204;60;44;6;24;678;4038;20110101
AT1;AT13;AT130;91600;91604;2;4177;306;220;88;118;129;87;26;4;13;501;2685;20110101
AT1;AT13;AT130;91600;91605;2;7852;783;338;185;262;311;153;67;1;29;1000;4723;20110101
AT1;AT13;AT130;91600;91606;2;5305;366;311;103;105;133;49;19;3;22;597;3597;20110101
AT1;AT13;AT130;91600;91607;2;4909;368;263;96;143;135;50;26;2;25;495;3306;20110101
AT1;AT13;AT130;91600;91608;2;1879;29;32;39;25;18;12;14;0;2;111;1597;20110101
AT1;AT13;AT130;91600;91609;2;2782;13;7;102;30;18;5;15;4;8;196;2384;20110101
AT1;AT13;AT130;91600;91610;2;4974;792;563;123;166;254;108;27;2;28;822;2089;20110101
AT1;AT13;AT130;91700;91701;2;5161;523;247;152;186;156;115;50;3;26;751;2952;20110101
AT1;AT13;AT130;91700;91702;2;6859;734;341;173;230;238;117;61;1;39;995;3930;20110101
AT1;AT13;AT130;91700;91703;2;8552;854;365;216;252;338;134;73;3;40;1075;5202;20110101
AT1;AT13;AT130;91700;91704;2;2067;41;11;62;24;14;9;7;0;6;194;1699;20110101
AT1;AT13;AT130;91700;91705;2;3129;91;42;105;40;22;8;18;0;13;291;2499;20110101
AT1;AT13;AT130;91700;91706;2;1259;27;6;47;17;5;11;17;1;10;177;941;20110101
AT1;AT13;AT130;91700;91799;2;11;0;0;1;0;0;0;0;0;0;1;9;20110101
AT1;AT13;AT130;91800;91801;2;1119;6;5;81;6;1;7;12;0;14;168;819;20110101
AT1;AT13;AT130;91800;91802;2;7339;357;159;332;160;105;85;71;5;34;988;5043;20110101
AT1;AT13;AT130;91800;91803;2;7576;590;223;320;219;196;148;76;4;30;1107;4663;20110101
AT1;AT13;AT130;91800;91804;2;4711;144;53;170;83;47;46;52;6;32;547;3531;20110101
AT1;AT13;AT130;91800;91805;2;4856;60;20;247;48;17;26;52;2;59;611;3714;20110101
AT1;AT13;AT130;91800;91899;2;8;0;0;1;1;0;0;0;0;0;0;6;20110101
AT1;AT13;AT130;91900;91901;2;3032;58;35;150;51;25;15;43;7;23;385;2240;20110101
AT1;AT13;AT130;91900;91902;2;5134;246;154;124;97;78;41;53;2;20;715;3604;20110101
AT1;AT13;AT130;91900;91903;2;129;2;6;3;3;3;0;5;0;3;21;83;20110101
AT1;AT13;AT130;91900;91904;2;7188;223;152;279;136;93;68;86;9;71;1125;4946;20110101
AT1;AT13;AT130;91900;91905;2;3818;94;35;180;53;34;38;64;4;48;590;2678;20110101
AT1;AT13;AT130;91900;91906;2;2546;19;13;103;27;16;13;25;7;35;376;1912;20110101
AT1;AT13;AT130;91900;91907;2;1527;18;10;74;18;4;17;16;1;19;197;1153;20110101
AT1;AT13;AT130;91900;91908;2;6835;199;101;225;153;66;48;80;11;49;830;5073;20110101
AT1;AT13;AT130;91900;91909;2;2140;48;33;129;52;25;33;42;2;32;447;1297;20110101
AT1;AT13;AT130;91900;91910;2;4601;49;29;206;68;22;31;50;3;53;557;3533;20110101
AT1;AT13;AT130;91900;91999;2;8;0;0;0;0;0;2;0;0;0;1;5;20110101
AT1;AT13;AT130;92000;92001;2;4220;271;313;48;102;147;42;34;8;33;573;2649;20110101
AT1;AT13;AT130;92000;92002;2;7426;720;660;128;240;254;151;57;8;86;1185;3937;20110101
AT1;AT13;AT130;92000;92003;2;6838;638;559;166;174;208;120;59;1;68;945;3900;20110101
AT1;AT13;AT130;92000;92004;2;4665;255;282;81;137;137;61;44;5;27;795;2841;20110101
AT1;AT13;AT130;92000;92005;2;5533;587;475;152;193;184;165;44;2;71;887;2773;20110101
AT1;AT13;AT130;92000;92006;2;4330;249;348;63;102;97;48;43;5;59;569;2747;20110101
AT1;AT13;AT130;92000;92007;2;6625;430;477;85;194;170;83;67;11;87;884;4137;20110101
AT1;AT13;AT130;92000;92008;2;2702;255;186;53;110;83;54;28;2;19;387;1525;20110101
AT1;AT13;AT130;92000;92099;2;6;1;0;0;0;0;0;0;0;0;0;5;20110101
AT1;AT13;AT130;92100;92101;2;694;15;1;11;13;2;3;3;0;0;22;624;20110101
AT1;AT13;AT130;92100;92102;2;3570;68;31;71;130;55;11;33;0;10;323;2838;20110101
AT1;AT13;AT130;92100;92103;2;2809;45;27;48;94;21;13;28;5;3;219;2306;20110101
AT1;AT13;AT130;92100;92104;2;2034;41;20;30;23;13;29;13;1;10;163;1691;20110101
AT1;AT13;AT130;92100;92105;2;9767;305;454;120;161;115;96;46;7;60;1103;7300;20110101
AT1;AT13;AT130;92100;92106;2;431;45;5;3;3;4;10;2;0;0;41;318;20110101
AT1;AT13;AT130;92100;92107;2;1461;57;27;23;44;27;19;10;1;8;145;1100;20110101
AT1;AT13;AT130;92100;92108;2;1293;29;27;16;12;14;6;11;2;7;107;1062;20110101
AT1;AT13;AT130;92100;92109;2;3522;76;57;68;155;27;28;30;10;18;313;2740;20110101
AT1;AT13;AT130;92100;92110;2;2383;129;62;36;52;42;28;12;1;27;256;1738;20110101
AT1;AT13;AT130;92100;92111;2;2557;64;38;51;72;43;31;25;0;19;328;1886;20110101
AT1;AT13;AT130;92100;92112;2;3780;124;260;45;81;43;34;11;11;44;415;2712;20110101
AT1;AT13;AT130;92100;92113;2;2392;26;17;52;28;7;12;18;1;10;194;2027;20110101
AT1;AT13;AT130;92100;92114;2;2618;58;64;32;33;20;30;11;1;15;244;2110;20110101
AT1;AT13;AT130;92100;92115;2;2305;49;33;29;46;23;16;39;0;4;180;1886;20110101
AT1;AT13;AT130;92100;92116;2;1727;15;2;37;20;5;10;10;0;4;112;1512;20110101
AT1;AT13;AT130;92100;92117;2;3456;179;171;38;84;44;27;23;0;18;343;2529;20110101
AT1;AT13;AT130;92100;92118;2;3538;190;118;85;99;71;57;27;3;48;424;2416;20110101
AT1;AT13;AT130;92100;92119;2;1652;54;33;16;42;23;17;15;1;9;212;1230;20110101
